Arch,Index,Scenario,Lookback,Split,MAE_mean,MAE_std,RMSE_mean,RMSE_std,MAPE_mean,MAPE_std,R2_mean,R2_std,MedAE_mean,MedAE_std,n_seeds,MAE_ci95,RMSE_ci95,MAPE_ci95,R2_ci95,MedAE_ci95
LSTM,SP500,A,3,val,36.50113921639807,0.09788180514231626,48.93007438983686,0.17155131752669847,0.8634127621218648,0.0023151258402799753,0.9689962337964492,0.0002173974476160903,27.8471923828125,0.9908628186302879,10,0.07002042527916094,0.1227204197241223,0.0016561412580763388,0.00015551676549640858,0.7088205601942484
LSTM,SP500,B,2,test,36.0327297404661,0.16289779467754587,51.00114590861564,0.24989440155265208,0.7484540663302902,0.0030583065911855487,0.9960312216577483,3.887613950542806e-05,27.7771484375,0.47280778793874517,10,0.11653006239285309,0.17876368591851302,0.0021877807406342413,2.781031487337409e-05,0.33822631630705197
LSTM,SP500,B,2,val,37.21758966271622,0.07681245405840836,50.25233519722359,0.425853991977498,0.8828152366278005,0.0022314785804877072,0.9674182792840474,0.0005517423823584331,28.9447998046875,0.49342044356050124,10,0.05494831947659452,0.30463759410380636,0.001596303613116939,0.0003946927235465644,0.3529717218568345
LSTM,SP500,C,2,test,37.079347740282756,0.3580738159825501,52.711291872670174,0.4954839404055502,0.7703982171803235,0.006951682232611817,0.9957603554422392,7.994500954090566e-05,28.2046142578125,0.5829586738909162,10,0.2561505771167153,0.35444785857542543,0.004972933893335306,5.718921467439059e-05,0.4170235132736715
LSTM,SP500,C,2,val,38.1693925424282,0.19649475679988052,51.38162765841472,0.49593620227672885,0.9058334310787395,0.005002700233042201,0.9659367894206143,0.0006587186002894212,28.4706787109375,0.6581512787947945,10,0.14056388126729386,0.3547713872282883,0.0035787161602962164,0.0004712188998200104,0.4708130624709136
TCN,EUROSTOXX50,A,2,test,33.64724717881945,0.28595566433976777,45.82146457737734,0.41449594124772854,0.738043983460672,0.00588478104594419,0.9930551368235158,0.00012534190917111698,25.6215087890625,0.6041952548443267,10,0.20456035929193656,0.29651253407569983,0.004209718761445463,8.966420033532179e-05,0.4322152481182741
TCN,EUROSTOXX50,A,2,val,35.386142782640704,0.15782593665034095,49.36157276722612,0.17503396230558738,0.9061377853114108,0.0038062503830034538,0.9602566077833433,0.0002810495913205444,26.7028564453125,0.7822877091410535,10,0.11290187372689965,0.1252117537178047,0.002722827497402285,0.00020105076607635207,0.5596149152038504
TCN,EUROSTOXX50,B,2,test,33.895311893690504,0.47723291278074065,46.034673751525276,0.6937697138774275,0.7046996670857357,0.009785928055817317,0.9874615856805053,0.00037744628205869094,25.7890380859375,0.8572769096559849,10,0.34139185992263393,0.4962929559877724,0.007000431216233968,0.00027000880451030746,0.6132589576667511
TCN,EUROSTOXX50,B,2,val,41.128656188356516,0.4591687398571094,55.62557151170142,0.3337813101177725,1.0859327304097897,0.011012963411282288,0.9586940284820047,0.0004959618865967753,31.31650390625,1.0494777922388618,10,0.3284695290707468,0.23877276528258437,0.007878199431657691,0.00035478976068400916,0.750751186359466
TCN,EUROSTOXX50,C,2,test,35.63004987097734,0.6928167546723348,48.726296759706926,0.4244786363018291,0.739806711807948,0.01392556665642253,0.9859544035761478,0.0002450073623946034,27.55299072265625,1.255888991058599,10,0.4956112500392843,0.3036537239230263,0.009961750277472812,0.00017526770870696746,0.8984088629084974
